state,starred,map,name,message,climb_category,elevation_high,xoms,average_grade,private,elevation_profile,end_latlng,resource_state,activity_type,id,elevation_low,errors,hazardous,created_at,start_latlng,maximum_grade,athlete_count,effort_count,distance,local_legend,country,updated_at,city,total_elevation_gain,athlete_segment_stats,star_count
ID,False,"{'id': 's683957', 'polyline': 'mvvhGrp`eUUQCc@FqDE{AAsDDaBBa@Ca@AgAOU_@I', 'resource_state': 3}",Hidden Valley Rim Hill,,0,854.0,"{'kom': '30s', 'qom': '46s', 'overall': '30s', 'destination': {'href': 'strava://segments/683957/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",5.6,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/YP5VQNHONQO4AYM4H2XTULLKE7Y2CB4HU67BK22YOAGR3BHGMIANW77454ISLU45OFBLGY5CCSGRXYE2BPAQ====,"[43.53946523150119, -116.3304684159541]",3,Ride,683957,832.8,,False,2011-07-17T02:32:42Z,"[43.53911384143409, -116.3343386034919]",14.2,74,624,338.535,"{'athlete_id': 111733293, 'title': 'MJ Magoo', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/111733293/26136661/3/large.jpg', 'effort_description': '3 efforts in the last 90 days', 'effort_count': '3', 'effort_counts': {'overall': '3 efforts', 'female': None}, 'destination': 'strava://segments/683957/local_legend?categories%5B%5D=overall'}",United States,2021-05-15T02:11:37Z,Boise,21.23,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",3
Idaho,False,"{'id': 's12307625', 'polyline': 'ushiGdojcUg@b@a@h@WTWNMRAVGZ[@WAWU[Eo@Fu@?WD[E_@?yAL_ACoBBq@By@Gi@BKGCZMTG\\EHKE', 'resource_state': 3}",Pow turns,,0,1688.9,"{'kom': '1:30', 'qom': '9:58', 'overall': '1:30', 'destination': {'href': 'strava://segments/12307625/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-20.4,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/O2ZIBTM3JFVMVKIVFFZCWCK5NUM3QK4UIOSWTRV7MSMJKRIFJVOXVM6OSQTBIBSZP4VEQ6CWYZ6VR7WLQI3P2===,"[43.635379, -116.058918]",3,Ride,12307625,1573.1,,False,2016-06-08T04:15:36Z,"[43.630839, -116.057629]",-1.5,36,44,569.0,,United States,2021-05-15T02:17:58Z,Boise,0.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",1
ID,False,"{'id': 's1253224', 'polyline': 'y~giGhjedUA_@?kH@_MCsAe@y@a@O[F', 'resource_state': 3}",Ada Climb,,0,850.4,"{'kom': '37s', 'qom': '58s', 'overall': '37s', 'destination': {'href': 'strava://segments/1253224/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",5.0,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/PU2ZBPI4S4NPQG3J7Q24DLDYBDZBL7SAOKY6TTADF44RUHRM4GCXJQSRD2AEOO6OZASOPTJHAQFVQ2R4KC7SI===,"[43.62801178358495, -116.19044048711658]",3,Ride,1253224,829.6,,False,2012-04-19T14:59:25Z,"[43.62749084830284, -116.19508665986359]",8.8,178,702,417.34,"{'athlete_id': 4725, 'title': 'Jim Crooke', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/4725/1258/8/large.jpg', 'effort_description': '1 effort in the last 90 days', 'effort_count': '1', 'effort_counts': {'overall': '1 effort', 'female': None}, 'destination': 'strava://segments/1253224/local_legend?categories%5B%5D=overall'}",United States,2021-05-20T08:02:10Z,Boise,20.8,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",9
Idaho,False,"{'id': 's14677988', 'polyline': 'wmdiGb`kcU^Il@GZU^e@RKv@eAn@k@TMVEJGv@g@p@Wf@_@hACz@QX?d@Nl@f@NRRp@Hr@MfAGx@GT?fAHp@RdAR\\RJ', 'resource_state': 3}",Intersection to radio tower ,,0,1801.4,"{'kom': '3:32', 'qom': '5:36', 'overall': '3:32', 'destination': {'href': 'strava://segments/14677988/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",10.4,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/EX4SQAF62EPEUPO66VMRXQLJUZUCQDTEPDJ6AGKCKWHPCVXZIBFW2ZZEMWAWTVWYCPSRMCU3J65QB674ZYUA====,"[43.605426, -116.061408]",3,Ride,14677988,1731.4,,False,2017-04-22T21:21:36Z,"[43.609406, -116.060337]",46.5,360,693,670.6,,United States,2021-05-17T08:06:53Z,Boise,74.6,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",2
Idaho,False,"{'id': 's9143529', 'polyline': 'sp{bH`lpgUbf@@', 'resource_state': 3}",Rimrock Rampup,,0,789.5,"{'kom': '1:02', 'qom': '1:29', 'overall': '1:02', 'destination': {'href': 'strava://segments/9143529/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",2.8,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/S3CKIITZQTZAMM437E2FQZJCO7UJTRKSQUSYKKVKQAUH2LOAG2TZMNZLLXHGN3AX542B4INMN4OAFKNXVOHA====,"[47.81736, -116.743214]",3,Ride,9143529,769.7,,False,2015-03-29T01:20:04Z,"[47.823625, -116.743206]",8.7,650,6595,697.3,"{'athlete_id': 43106327, 'title': 'T McLeod', 'profile': 'https://lh3.googleusercontent.com/a/AATXAJwDhVQBXEQbApLtHesbSBSgNZ5e858kRiKsDAa2=s96-c', 'effort_description': '2 efforts in the last 90 days', 'effort_count': '2', 'effort_counts': {'overall': '2 efforts', 'female': None}, 'destination': 'strava://segments/9143529/local_legend?categories%5B%5D=overall'}",United States,2021-05-17T08:05:36Z,Hayden,20.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",9
Idaho,False,"{'id': 's14523545', 'polyline': 'ogiiGdxvdU?jCAXAlFCxEDdCAbCDbI?vK@bH', 'resource_state': 3}",Ustick - Milwaukee to Maple Grove,,0,819.0,"{'kom': '40s', 'qom': '54s', 'overall': '40s', 'destination': {'href': 'strava://segments/14523545/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-0.2,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/X3GFCRD6PX52L2D347QOUDZ3S5SQ27YRDELLVF46HBGSIL6L2YFA6Z6PC6GY6HL2QKYGBOGRM33Z57FOZPDQ====,"[43.633983, -116.293902]",3,Ride,14523545,816.2,,False,2017-04-05T19:16:11Z,"[43.634007, -116.284349]",2.1,651,5964,771.6,"{'athlete_id': 7870841, 'title': 'David Alban', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/7870841/13696968/1/large.jpg', 'effort_description': '14 efforts in the last 90 days', 'effort_count': '14', 'effort_counts': {'overall': '14 efforts', 'female': '1 effort'}, 'destination': 'strava://segments/14523545/local_legend?categories%5B%5D=overall'}",United States,2021-05-17T08:06:51Z,Boise,0.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",4
,False,"{'id': 's19296310', 'polyline': '_~yiG`aldU?AAH@s@Dm@BGj@OJOLm@N[NIV^NHPFR@R?`AWj@c@N]V]BURa@A]Di@LKTMp@QVWn@uARYBY?m@Pw@Ne@d@i@P[S_Bo@SQKWEaAPaAd@ODUEOBg@AKQOi@G]CU@q@b@uCPaB@o@Ec@Ys@', 'resource_state': 3}",Gate to backside,,0,1054.8,"{'kom': '2:56', 'qom': '3:14', 'overall': '2:56', 'destination': {'href': 'strava://segments/19296310/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",5.1,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/U7RW2QGK7MBD3ZUULBMEDAI55JCAQX2ZXSQJ67J7BSNB5ZP5ZE6MB3GA7I2BIEV4JGD5NBGOR376XQ7VLUTQ====,"[43.717979, -116.222209]",3,Ride,19296310,1001.2,,False,2018-11-09T21:33:41Z,"[43.719525, -116.229441]",12.0,2288,22992,1041.5,"{'athlete_id': 3572541, 'title': 'Dan Anderson', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/3572541/1627075/2/large.jpg', 'effort_description': '3 efforts in the last 90 days', 'effort_count': '3', 'effort_counts': {'overall': '3 efforts', 'female': '1 effort'}, 'destination': 'strava://segments/19296310/local_legend?categories%5B%5D=overall'}",,2021-05-18T08:05:26Z,,53.6,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",5
ID,False,"{'id': 's2374353', 'polyline': 'aotbHxejgUWCAFRl@Fb@Rd@TnBPfAP~@Td@vAlApAz@t@~@b@|@d@t@n@b@`Dp@x@^D~@MjACjARz@J|@Gf@e@hBO|@At@Bd@I`A@|ADpAPxBUzAQj@Jh@z@Ll@B`@CnABhA[n@Yd@[|@@`@IRs@d@sDNo@v@kA\\oADY?QDYP]PDTtAVb@Z?XZXv@Zd@`@f@fAOh@a@p@?hA`@VFj@j@p@xA^f@b@f@d@Z`Ae@No@HyAScBHcA^y@J?d@QXOLOLYZgAFqACmAPw@HMRQNDh@BRTRd@LLD@DRA\\Ib@Hn@Px@Rz@L`@Lp@T^TLXXJVPp@d@jAn@Lp@W`@_@d@{@Hw@?q@@{AJ_BF_@Fo@Ku@c@]k@I[F_@Be@G]Ms@c@WWa@Q]Su@}@_@Yc@MoAE_@?[F[MW_@{@m@o@Ye@[]s@a@uAg@y@Im@@iBKwBQ[w@cAi@_@g@?m@H_@ZWjAm@l@o@b@_@^i@Xq@r@_B`@QEKWoAg@SQe@Ik@DQVQD]Kq@eA[c@]UWGg@E]BWJWMq@{Ag@a@YKu@_@YSQSC[L_BGm@g@{@]_@o@Io@H_@PoAA_@PWf@i@lDa@v@[JG?Ai@BUIcASi@Qs@Y[UO', 'resource_state': 3}",English Point Yellow Loop,,0,782.5,"{'kom': '11:26', 'qom': '14:37', 'overall': '11:26', 'destination': {'href': 'strava://segments/2374353/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",0.0,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ST23676SIXJJD46HR6EKGJ7T5QD43CO6VYE323TDRS6MQW42OYVLWZIQMLGP7QFKZ6YOXRZPDSK62QVGKFWOE===,"[47.78759485210638, -116.71132072764469]",3,Ride,2374353,749.2,,False,2012-09-14T01:27:14Z,"[47.78753910012623, -116.71148670859527]",11.8,250,727,5021.77,"{'athlete_id': 18550013, 'title': 'Mitchell Anderson', 'profile': 'https://graph.facebook.com/10210305823429241/picture?height=256&width=256', 'effort_description': '1 effort in the last 90 days', 'effort_count': '1', 'effort_counts': {'overall': '1 effort', 'female': None}, 'destination': 'strava://segments/2374353/local_legend?categories%5B%5D=overall'}",United States,2021-05-20T08:02:18Z,Hayden,90.9553,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",9
Idaho,False,"{'id': 's10663721', 'polyline': 'soshGljkcUP@DBP@RAj@QFADBFCJQR@LIT?JEFCX]JCJQVKBERER_@\\AZOJIPDDEB?ZMLYBWJSXU?MDGZUHCFBN?NCNBj@a@B@FAXWHAF@LETOHQZSRAj@c@FQFABENQL]V_@JCHGH?FDB@`@Ab@F', 'resource_state': 3}",Foote Park West Trail (ascent),,0,929.4,"{'kom': '2:36', 'qom': '5:38', 'overall': '2:36', 'destination': {'href': 'strava://segments/10663721/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",7.7,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/2PUT2KOR43SAFGSBIIM7DWZURWOU4JESP2ZLT6RZYUEKSBXGXT3DCT4C4X3627TQ3AAZGRUCJW2S4VTVHVVPY===,"[43.517456, -116.059006]",3,Ride,10663721,877.4,,False,2015-10-11T16:24:57Z,"[43.522665, -116.061984]",34.2,33,88,678.8,,United States,2021-05-15T02:17:07Z,Boise,56.7,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",3
Idaho,False,"{'id': 's27797711', 'polyline': 'kdeiGrvvdU{BCsC@{QAaBB{@J[@kD?', 'resource_state': 3}",Milwaukee: Rifleman to Fairview,,0,817.2,"{'kom': '50s', 'qom': '1:12', 'overall': '50s', 'destination': {'href': 'strava://segments/27797711/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",0.1,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/W7XQ3QFO2UDNDCBBZG5Y6ZOIMQQPLB45Z3A763QWHB5LERLWI474V3CYCPVBRFWGTM3RBLESVDJZU3Y7PX7Q====,"[43.619197, -116.284164]",3,Ride,27797711,815.0,,False,2021-03-29T16:34:01Z,"[43.613028, -116.284092]",3.3,311,1351,676.2,"{'athlete_id': 1160655, 'title': 'hiroki okaguchi', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/1160655/7965027/6/large.jpg', 'effort_description': '2 efforts in the last 90 days', 'effort_count': '2', 'effort_counts': {'overall': '2 efforts', 'female': '1 effort'}, 'destination': 'strava://segments/27797711/local_legend?categories%5B%5D=overall'}",United States,2021-05-15T02:25:59Z,Boise,2.2,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",0
Idaho,False,"{'id': 's34539561', 'polyline': 'ydzaHdqmgUTt@dC~Eb@pAH\\LfA@nAAd@Ed@Q`AYv@sEhJ_@|@a@rA_@f@iAl@AH?`@Gb@[r@W`@KHe@LEHMBOJe@h@k@z@[`@WNa@NqB`@o@Ps@Li@?_AQc@E_@?YFIFU\\y@xAcBzAq@t@[LM@k@IKEWWO]K_@}@iEWk@MQe@Yc@KO?KBIBEHCVFn@ZnAlAfDr@bCnB`F', 'resource_state': 3}",Secret Escape,,0,792.2,"{'kom': '3:04', 'qom': '5:28', 'overall': '3:04', 'destination': {'href': 'strava://segments/34539561/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-7.2,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ARDWYHR3AQXT46QQLJ2NXW5PRYPV2AGFJIZZJBAPJ4C2SYURA636RYGBVXBVSIECHRQ2WNCXRSGY7XUYFFBA====,"[47.659181, -116.740413]",3,Ride,34539561,658.6,,False,2023-06-01T03:36:20Z,"[47.652776, -116.728662]",10.7,17,38,1860.2,,USA,2023-06-01T03:36:20Z,,0.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",0
ID,False,"{'id': 's628643', 'polyline': 'alshGd{ldUrED|AAx@Gx@Ul@[h@g@lBaCp@cAzBuCp@s@x@g@~@]d@Kn@EnAEdFEx@G~@SvBs@fAYt@[l@]bHaGn@_@h@Ob@GXCdAJp@Rj@^b@b@d@v@Zt@p@zB', 'resource_state': 3}",Gravel Pit Climb,,0,984.5,"{'kom': '2:40', 'qom': '3:39', 'overall': '2:40', 'destination': {'href': 'strava://segments/628643/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",4.9,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/DCCQIA4JTB6KPHZQCYQUCVZ5USNLYC2OTHOL52KIRT27AIIHVFMOVDMSD4TYP3FZ2VH7QX4UBOBLKVUNSSKAI===,"[43.50941, -116.229915]",3,Ride,628643,906.0,,False,2010-10-30T21:09:03Z,"[43.522099, -116.233622]",7.8,1591,12190,1593.83,"{'athlete_id': 5758439, 'title': 'John Collier', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/5758439/29765823/1/large.jpg', 'effort_description': '6 efforts in the last 90 days', 'effort_count': '6', 'effort_counts': {'overall': '6 efforts', 'female': '2 efforts'}, 'destination': 'strava://segments/628643/local_legend?categories%5B%5D=overall'}",United States,2021-05-20T08:02:03Z,Boise,78.492,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",23
ID,False,"{'id': 's1390872', 'polyline': 'upaiGbp`eU}@Fm@@gQ?', 'resource_state': 3}",Cloverdale 84 Jump North,,0,814.4,"{'kom': '27s', 'qom': '33s', 'overall': '27s', 'destination': {'href': 'strava://segments/1390872/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",8.7,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/RBO2EAKTKFWOGBUOSDWFTWANWHSNQ7IAN6L23M6UXBT2RRRBSBY7PU3HRVNWIXY3K57ZYPRW2LIJOKXRQZ5P4===,"[43.597972048446536, -116.33430470712483]",3,Ride,1390872,781.6,,False,2012-05-16T06:31:11Z,"[43.59451233409345, -116.33425927720964]",15.0,441,5208,376.4,"{'athlete_id': 10146956, 'title': 'Andrew Weiler', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/10146956/8682157/4/large.jpg', 'effort_description': '13 efforts in the last 90 days', 'effort_count': '13', 'effort_counts': {'overall': '13 efforts', 'female': '1 effort'}, 'destination': 'strava://segments/1390872/local_legend?categories%5B%5D=overall'}",United States,2021-05-20T08:02:11Z,Boise,32.8,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",3
Idaho,False,"{'id': 's19369080', 'polyline': '_okbHheogUq@dAeB`DEdA_@r@o@xAOd@UdAMZSx@K~@Q`AIv@IbCHx@C`AiA|@i@HQPYn@C\\', 'resource_state': 3}",Final Dig to Parking Lot,,0,874.6,"{'kom': '1:15', 'qom': '1:46', 'overall': '1:15', 'destination': {'href': 'strava://segments/19369080/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-4.0,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/BDKPMJVEX4GFQMVF5IK45IBEJWNP544EA6QBVWVCSJB2HCV5KMJOOIPWKQSOKVIIC34F56ZXVS4TQSXSKZIQ====,"[47.744038, -116.743242]",3,Ride,19369080,850.8,,False,2018-11-21T16:02:39Z,"[47.74144, -116.737008]",7.9,250,1892,597.6,"{'athlete_id': 190089, 'title': 'Cully Todd', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/190089/34291/1/large.jpg', 'effort_description': '2 efforts in the last 90 days', 'effort_count': '2', 'effort_counts': {'overall': '2 efforts', 'female': '1 effort'}, 'destination': 'strava://segments/19369080/local_legend?categories%5B%5D=overall'}",United States,2021-05-15T02:22:18Z,Coeur d'Alene,7.6,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",1
ID,False,"{'id': 's4134273', 'polyline': 'cc~hGpuxdUq@@gG@mWC', 'resource_state': 3}",Maple Grove Sprint Northbound,,0,835.0,"{'kom': '38s', 'qom': '40s', 'overall': '38s', 'destination': {'href': 'strava://segments/4134273/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",0.0,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/XFOPYUYVZSLKOMQOJZX745MUZWCB6U5A4MTLZLKJ2RBPNG2CVO3DMQPBKGAHBKWNP3TMWAW5AFEGAYTTQMVNI===,"[43.582465, -116.294161]",3,Ride,4134273,831.8,,False,2013-05-18T01:00:40Z,"[43.576989, -116.294161]",2.4,444,2365,609.5,"{'athlete_id': 64814659, 'title': 'Justin Abbott', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/64814659/16247374/4/large.jpg', 'effort_description': '2 efforts in the last 90 days', 'effort_count': '2', 'effort_counts': {'overall': '2 efforts', 'female': None}, 'destination': 'strava://segments/4134273/local_legend?categories%5B%5D=overall'}",United States,2021-05-15T02:13:10Z,Boise,4.8,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",3
Idaho,False,"{'id': 's24222572', 'polyline': '_j~hGfnqcUe@z@OrAId@Kb@YVYf@Qh@Or@c@x@@PVr@Jr@?x@Cb@I^INILm@j@U^Gj@E`AI`@MDO@s@Ge@BYDGDCJDPHNXR?PKJMD[GM_@ICKFCTBd@AlAf@|A@PBxA', 'resource_state': 3}",Homestead steep hill (down),,0,1106.6,"{'kom': '1:12', 'qom': '1:24', 'overall': '1:12', 'destination': {'href': 'strava://segments/24222572/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-8.6,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/UBD7SER5G5CRMEHUKDW5ISZRPUIADRT3AJMGHOTADXD2JOVZVEBEJPSRN3N7HPSMEV3O7PMEIDGP44J7FKG2W===,"[43.580326, -116.100087]",3,Ride,24222572,1039.2,,False,2020-05-28T03:05:57Z,"[43.578087, -116.093316]",-0.3,1266,4586,780.7,"{'athlete_id': 91107507, 'title': 'Kuang-Ming Yap', 'profile': 'https://d3nn82uaxijpm6.cloudfront.net/assets/avatar/athlete/large-800a7033cc92b2a5548399e26b1ef42414dd1a9cb13b99454222d38d58fd28ef.png', 'effort_description': '9 efforts in the last 90 days', 'effort_count': '9', 'effort_counts': {'overall': '9 efforts', 'female': '1 effort'}, 'destination': 'strava://segments/24222572/local_legend?categories%5B%5D=overall'}",United States,2021-05-20T08:05:29Z,Boise,0.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",1
Idaho,False,"{'id': 's17506393', 'polyline': 'ostiGj{qcUNIXAf@Bb@K\\Nb@FBDF^HZNFFALQLSV[XUTKh@IF@XZF~@NV\\SfAaBLc@VgAXSj@@J@~A~@PFPAPC`@YHWPgAFSZMrAH|@@ZC^PbAz@f@XTH`Cp@b@h@FPJz@', 'resource_state': 3}",Squeal like a pig! Wee   Wee    Wee!,,0,1758.4,"{'kom': '1:36', 'qom': '1:53', 'overall': '1:36', 'destination': {'href': 'strava://segments/17506393/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-2.2,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/K7F2MDXYMCOTTCHZQYA6YVZRMNMMBH3I3JH63TBVGONXJE24CXAZA6T5YURH7IMIKR73CRXDND2THML6NHBZA===,"[43.685138, -116.09564]",3,Ride,17506393,1730.4,,False,2018-04-28T01:09:51Z,"[43.692249, -116.095411]",9.8,943,2364,994.2,,United States,2021-05-17T08:07:30Z,Boise,10.4,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",4
Idaho,False,"{'id': 's14567420', 'polyline': 'gh_iGxyldUE_BDeANgAj@uCLqAD{EAsF', 'resource_state': 3}",Little Ripper,,0,843.2,"{'kom': '24s', 'qom': '29s', 'overall': '24s', 'destination': {'href': 'strava://segments/14567420/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-4.3,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/GP5HAEGDFSQHH2G7SDPEZIB2HJBTIUJOUJLPM36PLJXIHK4XISWDFCKQQNXM533GCKJ6BOR3YV77GCBRYFH4A===,"[43.582535, -116.228737]",3,Ride,14567420,826.6,,False,2017-04-10T22:47:14Z,"[43.582924, -116.233402]",-0.4,282,3021,383.9,"{'athlete_id': 10749927, 'title': 'Lincoln Bressor', 'profile': 'https://graph.facebook.com/10206049376024358/picture?height=256&width=256', 'effort_description': '59 efforts in the last 90 days', 'effort_count': '59', 'effort_counts': {'overall': '59 efforts', 'female': '3 efforts'}, 'destination': 'strava://segments/14567420/local_legend?categories%5B%5D=overall'}",United States,2021-05-19T08:04:03Z,Boise,0.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",3
Idaho,False,"{'id': 's21120258', 'polyline': 'oegbHpqqgUJl@L\\LPNl@JXf@h@b@^h@VNAf@Kr@YF?BBBh@Ab@CNKNG@Y?SDK?w@QXDx@n@LB`A@RCRIB@@LARIFGRWPe@PO?o@QQAg@FuA^AD@DJJL@b@CTDTAF?XJL?PLNBh@TXNZLPPV`@ZVn@J', 'resource_state': 3}",Down BLM,,0,785.8,"{'kom': '1:50', 'qom': '2:51', 'overall': '1:50', 'destination': {'href': 'strava://segments/21120258/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-9.5,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/25FSELGMSS4DZ3WZ6P3RUIQFKH3G3BSCNIEZ5PB3Q5T6EEDMULIWJDGNXKD7D3BTNSI6VKDW2LT46PCXPE5GG===,"[47.716988, -116.752656]",3,Ride,21120258,701.8,,False,2019-07-10T20:22:46Z,"[47.719449, -116.749208]",1.7,250,2571,883.8,"{'athlete_id': 2904079, 'title': 'Roman Vasquez', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/2904079/27262888/2/large.jpg', 'effort_description': '10 efforts in the last 90 days', 'effort_count': '10', 'effort_counts': {'overall': '10 efforts', 'female': None}, 'destination': 'strava://segments/21120258/local_legend?categories%5B%5D=overall'}",United States,2021-05-15T02:23:31Z,Dalton Gardens,0.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",1
Idaho,False,"{'id': 's16482636', 'polyline': 'qssiGvrwdUSvAINa@`BGf@ATER]lAIb@ILMp@SVG\\Oh@SjBEP@X]|BEt@QdAATChD@t@Et@@PE~@W~A?PO`ACl@OhAo@lC?ROfA]lBYlAE|@Iz@GRGn@]hBSxA', 'resource_state': 3}",Old Hill Road,,0,806.1,"{'kom': '1:11', 'qom': '1:24', 'overall': '1:11', 'destination': {'href': 'strava://segments/16482636/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",-0.8,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ZJAWPZORXJBNNOPM3C42PI3HY2IRE7MZLPUAT2XYB2FZDJVTTMARYVSRTGLFNRTDPRIEDM47PISPNXEHLYWA====,"[43.689841, -116.300842]",3,Ride,16482636,795.3,,False,2017-11-13T15:59:25Z,"[43.687131, -116.288596]",2.7,2929,51740,1048.8,"{'athlete_id': 4729293, 'title': 'Roger Henderson', 'profile': 'https://d3nn82uaxijpm6.cloudfront.net/assets/avatar/athlete/large-800a7033cc92b2a5548399e26b1ef42414dd1a9cb13b99454222d38d58fd28ef.png', 'effort_description': '22 efforts in the last 90 days', 'effort_count': '22', 'effort_counts': {'overall': '22 efforts', 'female': '10 efforts'}, 'destination': 'strava://segments/16482636/local_legend?categories%5B%5D=overall'}",United States,2021-05-20T08:04:28Z,Garden City,2.0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}",11
